,0
4840,32336
4841,4100
4842,16492
4843,7248
4844,16252
4845,6580
4846,7160
4847,11036
4848,16204
4849,7276
4850,16444
4851,12728
4852,27564
4853,13624
4854,27240
4855,17120
4856,13068
4857,8484
4858,5344
4859,16300
4860,17652
4861,15728
4862,14828
4863,12040
4864,6804
4865,16504
4866,14728
4867,8152
4868,15468
4869,16144
4870,7476
4871,28528
4872,15232
4873,11868
4874,16264
4875,26052
4876,12216
4877,14504
4878,15804
4879,15532
4880,13712
4881,12384
4882,16332
4883,15648
4884,7768
4885,7488
4886,7464
4887,7268
4888,7168
4889,28964
4890,12364
4891,7016
4892,7584
4893,7272
4894,5968
4895,7052
4896,12920
4897,12236
4898,7320
4899,12392
4900,12260
4901,16092
4902,14384
4903,12716
4904,19800
4905,15948
4906,15792
4907,7492
4908,11768
4909,9124
4910,5872
4911,7184
4912,12232
4913,3780
4914,9408
4915,7092
4916,7428
4917,7968
4918,15676
4919,9092
4920,7092
4921,14944
4922,8776
4923,16340
4924,12704
4925,7436
4926,7428
4927,7180
4928,7160
4929,11920
4930,9152
4931,7300
4932,12344
4933,16388
4934,6132
4935,16368
4936,12932
4937,27372
4938,7360
4939,5668
4940,6148
4941,15772
4942,18520
4943,16468
4944,15468
4945,7016
4946,13980
4947,14524
4948,17804
4949,7264
4950,20148
4951,15664
4952,17740
4953,7340
4954,7888
4955,7068
4956,7408
4957,15856
4958,5988
4959,12268
4960,7208
4961,5308
4962,15668
4963,7204
4964,6400
4965,19240
4966,7316
4967,16168
4968,24036
4969,12316
4970,13328
4971,7428
4972,8236
4973,15108
4974,12804
4975,6628
4976,7224
4977,5676
4978,16308
4979,12344
4980,16404
4981,17144
4982,16824
4983,7756
4984,6684
4985,14660
4986,14404
4987,6888
4988,16460
4989,9120
4990,13020
4991,11288
4992,7252
4993,23388
4994,16272
4995,20544
4996,27776
4997,12272
4998,17512
4999,12440
5000,7372
5001,16252
5002,22672
5003,7880
5004,13980
5005,14240
5006,7376
5007,14004
5008,15908
5009,6988
5010,32504
5011,7760
5012,10476
5013,7320
5014,16164
5015,16168
5016,18516
5017,27136
5018,15052
5019,16784
5020,6288
5021,7476
5022,15932
5023,7360
5024,12132
5025,16328
5026,7204
5027,16188
5028,7748
5029,13476
5030,14176
5031,15776
5032,5508
5033,8336
5034,16516
5035,12736
5036,16284
5037,13744
5038,13312
5039,12300
5040,14508
5041,3408
5042,7096
5043,7808
5044,16236
5045,12672
5046,16256
5047,23520
5048,17752
5049,14692
5050,12900
5051,15640
5052,6544
5053,7200
5054,6648
5055,7124
5056,15788
5057,3728
5058,16792
5059,12812
5060,15544
5061,5360
5062,23932
5063,5684
5064,8972
5065,14556
5066,11632
5067,14360
5068,5540
5069,25780
5070,18436
5071,25616
5072,3372
5073,7064
5074,17044
5075,5812
5076,17296
5077,7232
5078,12352
5079,7984
5080,16680
5081,8052
5082,16084
5083,12268
5084,12476
5085,15512
5086,25588
5087,6908
5088,15392
5089,16868
5090,16204
5091,12900
5092,16436
5093,26012
5094,4612
5095,6144
5096,18292
5097,14776
5098,26344
5099,7304
5100,12052
5101,7496
5102,7272
5103,6848
5104,7112
5105,13856
5106,8900
5107,7752
5108,14536
5109,4180
5110,7956
5111,8776
5112,16908
5113,7240
5114,7360
5115,5312
5116,14104
5117,7480
5118,16864
5119,16380
5120,25256
5121,14520
5122,15076
5123,16084
5124,7508
5125,13996
5126,14568
5127,12996
5128,7776
5129,31232
5130,12260
5131,18476
5132,9236
5133,14012
5134,5036
5135,13112
5136,16180
5137,15420
5138,7076
5139,3488
5140,7468
5141,8924
5142,3248
5143,16180
5144,16852
5145,6712
5146,14744
5147,15972
5148,16628
5149,15636
5150,2256
5151,11256
5152,8472
5153,11236
5154,16452
5155,16456
5156,5812
5157,14312
5158,15392
5159,15208
5160,7120
5161,7316
5162,15192
5163,4380
5164,3820
5165,16868
5166,7024
5167,23724
5168,16420
5169,9856
5170,8820
5171,8884
5172,7776
5173,25740
5174,7932
5175,15200
5176,12460
5177,15416
5178,3316
5179,14768
5180,18328
5181,16656
5182,26820
5183,7556
5184,15236
5185,16384
5186,15892
5187,12956
5188,16532
5189,14472
5190,13472
5191,34584
5192,16228
5193,12180
5194,32184
5195,27280
5196,5168
5197,18116
5198,7052
5199,7192
5200,15900
5201,4136
5202,16136
5203,16860
5204,27228
5205,14388
5206,31528
5207,14716
5208,7752
5209,7316
5210,16080
5211,16120
5212,8896
5213,15872
5214,13004
5215,7224
5216,20136
5217,12528
5218,15488
5219,16552
5220,6604
5221,7224
5222,6012
5223,34508
5224,7936
5225,15876
5226,7744
5227,15616
5228,6756
5229,9108
5230,15200
5231,27920
5232,12240
5233,12348
5234,16572
5235,7048
5236,7188
5237,14640
5238,3224
5239,15660
5240,16292
5241,15204
5242,14524
5243,7644
5244,16412
5245,15884
5246,7408
5247,15464
5248,17896
5249,18412
5250,14692
5251,14164
5252,17260
5253,7052
5254,16644
5255,23284
5256,18680
5257,10476
5258,16308
5259,13632
5260,9640
5261,13132
5262,8052
5263,16088
5264,7436
5265,7456
5266,16060
5267,12156
5268,7388
5269,3156
5270,16408
5271,25512
5272,7800
5273,15004
5274,16700
5275,8112
5276,13000
5277,18528
5278,14744
5279,14100
5280,12860
5281,25696
5282,12884
5283,12236
5284,10808
5285,16984
5286,14636
5287,14908
5288,9376
5289,3004
5290,16384
5291,8896
5292,3168
5293,25740
5294,17152
5295,11072
5296,23332
5297,16500
5298,7088
5299,16284
5300,26812
5301,12840
5302,26616
5303,12632
5304,16416
5305,12924
5306,7464
5307,17680
5308,24384
5309,14612
5310,15148
5311,12324
5312,32852
5313,7428
5314,6700
5315,7200
5316,5740
5317,16376
5318,10648
5319,16496
5320,3704
5321,5860
5322,7984
5323,16568
5324,9912
5325,7432
5326,11752
5327,12268
5328,14364
5329,14968
5330,25156
5331,15620
5332,11964
5333,15992
5334,14256
5335,16228
5336,6484
5337,16352
5338,18808
5339,18732
5340,16104
5341,12376
5342,7452
5343,30428
5344,7876
5345,27252
5346,3144
5347,7484
5348,12368
5349,6512
5350,18636
5351,24008
5352,7592
5353,12472
5354,16484
5355,12476
5356,16344
5357,15820
5358,15900
5359,7400
5360,23092
5361,14060
5362,11764
5363,11816
5364,27564
5365,16084
5366,15468
5367,7308
5368,16196
5369,26104
5370,5428
5371,12944
5372,6992
5373,5960
5374,4200
5375,15940
5376,10808
5377,12104
5378,14408
5379,23360
5380,7144
5381,23360
5382,16220
5383,16284
5384,13100
5385,7152
5386,32292
5387,36368
5388,15888
5389,15760
5390,14480
5391,35840
5392,7052
5393,13424
5394,13212
5395,7164
5396,16580
5397,7968
5398,15448
5399,15240
5400,12704
5401,16220
5402,16844
5403,20336
5404,17112
5405,12616
5406,16224
5407,12380
5408,14876
5409,7244
5410,15544
5411,3832
5412,19956
5413,16352
5414,16828
5415,17048
5416,9556
5417,16124
5418,15492
5419,16632
5420,16332
5421,5508
5422,10800
5423,11736
5424,16416
5425,17924
5426,16500
5427,26592
5428,25444
5429,6696
5430,18516
5431,25500
5432,11280
5433,7828
5434,12512
5435,7552
5436,16884
5437,14444
5438,12616
5439,7964
5440,12468
5441,7844
5442,27200
5443,16076
5444,11580
5445,24024
5446,16168
5447,7196
5448,34348
5449,17056
5450,12280
5451,12396
5452,16108
5453,16660
5454,14712
5455,13972
5456,7160
5457,5468
5458,14236
5459,8008
5460,13208
5461,13832
5462,16092
5463,29504
5464,7288
5465,15996
5466,5776
5467,16104
5468,12148
5469,8208
5470,16380
5471,7820
5472,14076
5473,15720
5474,16084
5475,17024
5476,12528
5477,7868
5478,26096
5479,25308
5480,15260
5481,14264
5482,10920
5483,16488
5484,14352
5485,11372
5486,5748
5487,7080
5488,16380
5489,10100
5490,7444
5491,15360
5492,7196
5493,7384
5494,6140
5495,15188
5496,23984
5497,6640
5498,17932
5499,8832
5500,13004
5501,6160
5502,14784
5503,12480
5504,15464
5505,4128
5506,14744
5507,7080
5508,15968
5509,7764
5510,12560
5511,16048
5512,26216
5513,22856
5514,6332
5515,6656
5516,16632
5517,15720
5518,11836
5519,15736
5520,13132
5521,7804
5522,31912
5523,3532
5524,7148
5525,16304
5526,16168
5527,15680
5528,7624
5529,17752
5530,11284
5531,7312
5532,13104
5533,27032
5534,6432
5535,12060
5536,8800
5537,6832
5538,28244
5539,7212
5540,32704
5541,15340
5542,26676
5543,16256
5544,13160
5545,7236
5546,27096
5547,6012
5548,12844
5549,14276
5550,7900
5551,14492
5552,36024
5553,12440
5554,2804
5555,7128
5556,16020
5557,2572
5558,30636
5559,10832
5560,11060
5561,7148
5562,23236
5563,9572
5564,20208
5565,17256
5566,16156
5567,16096
5568,16204
5569,15852
5570,3400
5571,7164
5572,12712
5573,23740
5574,10736
5575,19664
5576,12156
5577,12424
5578,3920
5579,17896
5580,15472
5581,8704
5582,7452
5583,27320
5584,16112
5585,15932
5586,8668
5587,16160
5588,22560
5589,30320
5590,11716
5591,27324
5592,7192
5593,16184
5594,7380
5595,16944
5596,15568
5597,16292
5598,7180
5599,17812
5600,8964
5601,16100
5602,8204
5603,7172
5604,25436
5605,16396
5606,7144
5607,16288
5608,9172
5609,15656
5610,18644
5611,6196
5612,15912
5613,14180
5614,3084
5615,17316
5616,15980
5617,8148
5618,17168
5619,16988
5620,16228
5621,12252
5622,7096
5623,9084
5624,5696
5625,16868
5626,13908
5627,23580
5628,16460
5629,15344
5630,25576
5631,6832
5632,8384
5633,7672
5634,26548
5635,11804
5636,14468
5637,13588
5638,16108
5639,14356
5640,31920
5641,8536
5642,16980
5643,17804
5644,32368
5645,7440
5646,12204
5647,13120
5648,5672
5649,12228
5650,26336
5651,12956
5652,14688
5653,7124
5654,8060
5655,14652
5656,22604
5657,11756
5658,7392
5659,9204
5660,14892
5661,16268
5662,27512
5663,14952
5664,31692
5665,16152
5666,16120
5667,16484
5668,7132
5669,7904
5670,16520
5671,16132
5672,15828
5673,15464
5674,2636
5675,23312
5676,10856
5677,32168
5678,7380
5679,16376
5680,20328
5681,7256
5682,12408
5683,17212
5684,15888
5685,12116
5686,16016
5687,14780
5688,17216
5689,26556
5690,7464
5691,6512
5692,25500
5693,10780
5694,3144
5695,7496
5696,12140
5697,12008
5698,5476
5699,27664
5700,16312
5701,12436
5702,17132
5703,7212
5704,12084
5705,15908
5706,7164
5707,13236
5708,32784
5709,7252
5710,8844
5711,16880
5712,34736
5713,15084
5714,13860
5715,3168
5716,7848
5717,16436
5718,7928
5719,5568
5720,14872
5721,7456
5722,15772
5723,9560
5724,8968
5725,27836
5726,27216
5727,15400
5728,7488
5729,13480
5730,15944
5731,12492
5732,26968
5733,7416
5734,3488
5735,15876
5736,16524
5737,7760
5738,7180
5739,7288
5740,12956
5741,8756
5742,7468
5743,7328
5744,16608
5745,16604
5746,7196
5747,7496
5748,7184
5749,26592
5750,12216
5751,14700
5752,14172
5753,8624
5754,17104
5755,12372
5756,9696
5757,25624
5758,33184
5759,7188
5760,9344
5761,14908
5762,14080
5763,15992
5764,12372
5765,14912
5766,32812
5767,22744
5768,10484
5769,15488
5770,8080
5771,12560
5772,8108
5773,16148
5774,7804
5775,26868
5776,38748
5777,16512
5778,7516
5779,11788
5780,14344
5781,14836
5782,7756
5783,7212
5784,10804
5785,13388
5786,11120
5787,15216
5788,7500
5789,15268
5790,15260
5791,16184
5792,26980
5793,13304
5794,5160
5795,7900
5796,7100
5797,12244
5798,16116
5799,11944
5800,7224
5801,17184
5802,11892
5803,14768
5804,16408
5805,18248
5806,14792
5807,12612
5808,23428
5809,2688
5810,16208
5811,27804
5812,15940
5813,12516
5814,7388
5815,8200
5816,7564
5817,16124
5818,7512
5819,12224
5820,16140
5821,17580
5822,3528
5823,7556
5824,7900
5825,25440
5826,12156
5827,14024
5828,26176
5829,6992
5830,11180
5831,6716
5832,15484
5833,16276
5834,7464
5835,32260
5836,17316
5837,14072
5838,16524
5839,7524
5840,10592
5841,5440
5842,12824
5843,20536
5844,7800
5845,27704
5846,16248
5847,27076
5848,7856
5849,18636
5850,16256
5851,7648
5852,16672
5853,6372
5854,12864
5855,9192
5856,16136
5857,10748
5858,16224
5859,15372
5860,27432
5861,15752
5862,6700
5863,31516
5864,18592
5865,27268
5866,12124
5867,28408
5868,20128
5869,7764
5870,16700
5871,28328
5872,25288
5873,16144
5874,16160
5875,16200
5876,7884
5877,25784
5878,11232
5879,7120
5880,31112
5881,21560
5882,17104
5883,7056
5884,14828
5885,16132
5886,12228
5887,12540
5888,7188
5889,7584
5890,15368
5891,24852
5892,29508
5893,12204
5894,16244
5895,7940
5896,9156
5897,7344
5898,16204
5899,12516
5900,15840
5901,15760
5902,12404
5903,7384
5904,23592
5905,11180
5906,11900
5907,12208
5908,15148
5909,14708
5910,7628
5911,10672
5912,11996
5913,4108
5914,16164
5915,17416
5916,17232
5917,34544
5918,3684
5919,19040
5920,7824
5921,15464
5922,7740
5923,16264
5924,16136
5925,27068
5926,23164
5927,12820
5928,23528
5929,14728
5930,12552
5931,16500
5932,34684
5933,17644
5934,14848
5935,15212
5936,5700
5937,15612
5938,23520
5939,9588
5940,5764
5941,2368
5942,16436
5943,16216
5944,15556
5945,7292
5946,13208
5947,7908
5948,6496
5949,7332
5950,5776
5951,11240
5952,6720
5953,8944
5954,9648
5955,12256
5956,16672
5957,25704
5958,9028
5959,7280
5960,7888
5961,2500
5962,3112
5963,7448
5964,16476
5965,7828
5966,7500
5967,7436
5968,15368
5969,27204
5970,27320
5971,27416
5972,7048
5973,16276
5974,6340
5975,7216
5976,7348
5977,7112
5978,15984
5979,16212
5980,12480
5981,23812
5982,12120
5983,12336
5984,15368
5985,10444
5986,7484
5987,12160
5988,12160
5989,15460
5990,25840
5991,12208
5992,17224
5993,14976
5994,16052
5995,26804
5996,15988
5997,3580
5998,15336
5999,24920
6000,16172
6001,3964
6002,6744
6003,7164
6004,7224
6005,12212
6006,12528
6007,12216
6008,16048
6009,16100
6010,12604
6011,16980
6012,29128
6013,7724
6014,7864
6015,14856
6016,23228
6017,7392
6018,7448
6019,13380
6020,14780
6021,6856
6022,8964
6023,27456
6024,12096
6025,7480
6026,16200
6027,9700
6028,19900
6029,8248
6030,16032
6031,14780
6032,8124
6033,12792
6034,10788
6035,8244
6036,12372
6037,7724
6038,16524
6039,2476
6040,27268
6041,15868
6042,7380
6043,10492
6044,7140
6045,16248
6046,15908
6047,12832
6048,19424
6049,20152
6050,21372
6051,17140
6052,15436
6053,7552
6054,34764
6055,13588
6056,17512
6057,14288
6058,16344
6059,14420
6060,15880
6061,8736
6062,14836
6063,13200
6064,14908
6065,15604
6066,25668
6067,32252
6068,12284
6069,12900
6070,5380
6071,5652
6072,6080
6073,16028
6074,7776
6075,6400
6076,26984
6077,15484
6078,16256
6079,7504
6080,12224
6081,15564
6082,16564
6083,7720
6084,17812
6085,20236
6086,12888
6087,16288
6088,16428
6089,6664
6090,35852
6091,27556
6092,12856
6093,15556
6094,47920
6095,7204
6096,7328
6097,16804
6098,6168
6099,28292
6100,8072
6101,14996
6102,13848
6103,15276
6104,7596
6105,27080
6106,17524
6107,7348
6108,12180
6109,16228
6110,28152
6111,15888
6112,10196
6113,7472
6114,16892
6115,17196
6116,16168
6117,16648
6118,16012
6119,16212
6120,12332
6121,18132
6122,15996
6123,16440
6124,13124
6125,15640
6126,3404
6127,27404
6128,15812
6129,12204
6130,7888
6131,17788
6132,5224
6133,7176
6134,15712
6135,5884
6136,27320
6137,13636
6138,14056
6139,12960
6140,7184
6141,7428
6142,32592
6143,16196
6144,11152
6145,15516
6146,27148
6147,7244
6148,15748
6149,14372
6150,7304
6151,8120
6152,7452
6153,8008
6154,27200
6155,26120
6156,16188
6157,14104
6158,8096
6159,8124
6160,21444
6161,14396
6162,14976
6163,27452
6164,16568
6165,16472
6166,11440
6167,7136
6168,12104
6169,7208
6170,14612
6171,7892
6172,27544
6173,23940
6174,27924
6175,36320
6176,16196
6177,11480
6178,14572
6179,27840
6180,7704
6181,13980
6182,19380
6183,8192
6184,16148
6185,15292
6186,10436
6187,12924
6188,28216
6189,7344
6190,14512
6191,16420
6192,19684
6193,8604
6194,9368
6195,27060
6196,7064
6197,32332
6198,32244
6199,17976
6200,18056
6201,7056
6202,12872
6203,14832
6204,16408
6205,7416
6206,18280
6207,7180
6208,23576
6209,31192
6210,26268
6211,12436
6212,16084
6213,27420
6214,14396
6215,16908
6216,8548
6217,27560
6218,7432
6219,16196
6220,12616
6221,16768
6222,8024
6223,7564
6224,15220
6225,12908
6226,16088
6227,7336
6228,16092
6229,7456
6230,16232
6231,25616
6232,10896
6233,16204
6234,14764
6235,7540
6236,7396
6237,16320
6238,25764
6239,13564
6240,16468
6241,16128
6242,16224
6243,26560
6244,12312
6245,15796
6246,27020
6247,8024
6248,16872
6249,16048
6250,16704
6251,16200
6252,27180
6253,10508
6254,15520
6255,26560
6256,17168
6257,34516
6258,23936
6259,7108
6260,7524
6261,5256
6262,12448
6263,13236
6264,11852
6265,12196
6266,12304
6267,13252
6268,12172
6269,17048
6270,7432
6271,18228
6272,15268
6273,15548
6274,14036
6275,10684
6276,9432
6277,11952
6278,25660
6279,16068
6280,15400
6281,15372
6282,16852
6283,7336
6284,8196
6285,14676
6286,6356
6287,28036
6288,5576
6289,27224
6290,7444
6291,8340
6292,16372
6293,31808
6294,25664
6295,12148
6296,17436
6297,6344
6298,14556
6299,21664
6300,29516
6301,7332
6302,12420
6303,12936
6304,16612
6305,9100
6306,16036
6307,27996
6308,14096
6309,27188
6310,6756
6311,27148
6312,17128
6313,26780
6314,28600
6315,13068
6316,15960
6317,12952
6318,7364
6319,3288
6320,16868
6321,7532
6322,27352
6323,7960
6324,12140
6325,7356
6326,29452
6327,14720
6328,13056
6329,16132
6330,14844
6331,10700
6332,17064
6333,7088
6334,16212
6335,12192
6336,27544
6337,18244
6338,13276
6339,14356
6340,27292
6341,15732
6342,12492
6343,7216
6344,13208
6345,34276
6346,7256
6347,17032
6348,7152
6349,29384
6350,15304
6351,23212
6352,7476
6353,12416
6354,9468
6355,12200
6356,12380
6357,15444
6358,12516
6359,14732
6360,3480
6361,13192
6362,15328
6363,16256
6364,12776
6365,13140
6366,27164
6367,16440
6368,15084
6369,17340
6370,10400
6371,3728
6372,17560
6373,23824
6374,32908
6375,31804
6376,24184
6377,18524
6378,11024
6379,32368
6380,7620
6381,7500
6382,12944
6383,15604
6384,7524
6385,16216
6386,13772
6387,7776
6388,16328
6389,14476
6390,14680
6391,12388
6392,11624
6393,14660
6394,27836
6395,7020
6396,16012
6397,7220
6398,27500
6399,13260
6400,14064
6401,7488
6402,6060
6403,7384
6404,6772
6405,14716
6406,12832
6407,32504
6408,12808
6409,7968
6410,16208
6411,9288
6412,18524
6413,16224
6414,16460
6415,27540
6416,5668
6417,8936
6418,18404
6419,6372
6420,9388
6421,15072
6422,24036
6423,7056
6424,31040
6425,16368
6426,11840
6427,16576
6428,17044
6429,6128
6430,7388
6431,12276
6432,7512
6433,3432
6434,15680
6435,7040
6436,16328
6437,12592
6438,10448
6439,26672
6440,16204
6441,16156
6442,19268
6443,31260
6444,15108
6445,28084
6446,12040
6447,11444
6448,16668
6449,23584
6450,16092
6451,11072
6452,15500
6453,6320
6454,17092
6455,16144
6456,7184
6457,15260
6458,3084
6459,7960
6460,12240
6461,26780
6462,16072
6463,16200
6464,7804
6465,23480
6466,7700
6467,7376
6468,3936
6469,8192
6470,14556
6471,18376
6472,16852
6473,14676
6474,27812
6475,7104
6476,13980
6477,34204
6478,23468
6479,7360
6480,28604
6481,7168
6482,23896
6483,13192
6484,15652
6485,7804
6486,25704
6487,16692
6488,16104
6489,12544
6490,8840
6491,16152
6492,26484
6493,12200
6494,30936
6495,27612
6496,7868
6497,12188
6498,16272
6499,7160
6500,7188
6501,16408
6502,12836
6503,13224
6504,11488
6505,28748
6506,27656
6507,26184
6508,15452
6509,7164
6510,8920
6511,16312
6512,16648
6513,28508
6514,23400
6515,32452
6516,16712
6517,5412
6518,17876
6519,17144
6520,11632
6521,7452
6522,3428
6523,31992
6524,27112
6525,14196
6526,12820
6527,31984
6528,11656
6529,7280
6530,7120
6531,32100
6532,27592
6533,7996
6534,12916
6535,24220
6536,7480
6537,3580
6538,7324
6539,16928
6540,7256
6541,13880
6542,7064
6543,15240
6544,12108
6545,17288
6546,12220
6547,3116
6548,3652
6549,16356
6550,12756
6551,5620
6552,27400
6553,8164
6554,27716
6555,15484
6556,7472
6557,16200
6558,16148
6559,7208
6560,3128
6561,16216
6562,7356
6563,16968
6564,26600
6565,24100
6566,16420
6567,16116
6568,14792
6569,7316
6570,19324
6571,16536
6572,33976
6573,16452
6574,16152
6575,16928
6576,12516
6577,15208
6578,35008
6579,13204
6580,16008
6581,25848
6582,34644
6583,12540
6584,5748
6585,16092
6586,30264
6587,14556
6588,16448
6589,7104
6590,25840
6591,16616
6592,18648
6593,16876
6594,26712
6595,28356
6596,12396
6597,16672
6598,7460
6599,9052
6600,20576
6601,17952
6602,14336
6603,7308
6604,14476
6605,3384
6606,16164
6607,18044
6608,14264
6609,24628
6610,15288
6611,14068
6612,16272
6613,7384
6614,19364
6615,12912
6616,29508
6617,15816
6618,3164
6619,28972
6620,10472
6621,19332
6622,16268
6623,25316
6624,14680
6625,7748
6626,5628
6627,8476
6628,33152
6629,16208
6630,16100
6631,16304
6632,15612
6633,16292
6634,12668
6635,26608
6636,3496
6637,16844
6638,11224
6639,16976
6640,12176
6641,12912
6642,29944
6643,15040
6644,7464
6645,24016
6646,7616
6647,25756
6648,12492
6649,16436
6650,27680
6651,15424
6652,16364
6653,12300
6654,16464
6655,15840
6656,14212
6657,7464
6658,16460
6659,27432
6660,11688
6661,34788
6662,32452
6663,18168
6664,7708
6665,27592
6666,15908
6667,26004
6668,16124
6669,26228
6670,9100
6671,3616
6672,14792
6673,7960
6674,13336
6675,7272
6676,3116
6677,12856
6678,8020
6679,7880
6680,32616
6681,16236
6682,16128
6683,6452
6684,17908
6685,16448
6686,16912
6687,15696
6688,16360
6689,16152
6690,14264
6691,16080
6692,31500
6693,5704
6694,17884
6695,7172
6696,8516
6697,16768
6698,7540
6699,16888
6700,12520
6701,15496
6702,14668
6703,15068
6704,7180
6705,7908
6706,17116
6707,12084
6708,17220
6709,17820
6710,7156
6711,8592
6712,12396
6713,8092
6714,17136
6715,12732
6716,16248
6717,18604
6718,16128
6719,33060
6720,56332
6721,28068
6722,16832
6723,16440
6724,7528
6725,20388
6726,17780
6727,10780
6728,25256
6729,12112
6730,14464
6731,7144
6732,12520
6733,16224
6734,15868
6735,34604
6736,6416
6737,15568
6738,19356
6739,18496
6740,35920
6741,12240
6742,13752
6743,27220
6744,16220
6745,7404
6746,15704
6747,15268
6748,16860
6749,10996
6750,7700
6751,10356
6752,16340
6753,8608
6754,14104
6755,13732
6756,16220
6757,36180
6758,12960
6759,5688
6760,15092
6761,14860
6762,27444
6763,18124
6764,3264
6765,7208
6766,16420
6767,16456
6768,10624
6769,9444
6770,15864
6771,12072
6772,27632
6773,7736
6774,17676
6775,5752
6776,8880
6777,32144
6778,15728
6779,10984
6780,14476
6781,7156
6782,4796
6783,7916
6784,12476
6785,6652
6786,17064
6787,23504
6788,17628
6789,3760
6790,12144
6791,17568
6792,13968
6793,12236
6794,17576
6795,16456
6796,23572
6797,16088
6798,14004
6799,7496
6800,7488
6801,8396
6802,24812
6803,16408
6804,26288
6805,16220
6806,23328
6807,14888
6808,15852
6809,10424
6810,12488
6811,11068
6812,16408
6813,17932
6814,8928
6815,14904
6816,12516
6817,18580
6818,29656
6819,26904
6820,15700
6821,16172
6822,3164
6823,17564
6824,16380
6825,3384
6826,14472
6827,26968
6828,23624
6829,8484
6830,12228
6831,15564
6832,23572
6833,16540
6834,16384
6835,12356
6836,7252
6837,50688
6838,26404
6839,16456
6840,26956
6841,32708
6842,7476
6843,8792
6844,14524
6845,15388
6846,12080
6847,16820
6848,7860
6849,7584
6850,12284
6851,16504
6852,6784
6853,11636
6854,27292
6855,32288
6856,14228
6857,4200
6858,15320
6859,16408
6860,13840
6861,13616
6862,12488
6863,15168
6864,7120
6865,7572
6866,27384
6867,6928
6868,15448
6869,16420
6870,13052
6871,7660
6872,15468
6873,7376
6874,23380
6875,16336
6876,14436
6877,15864
6878,16732
6879,12336
6880,27492
6881,16112
6882,16500
6883,16976
6884,13156
6885,12196
6886,6492
6887,14412
6888,17920
6889,14444
6890,13660
6891,12368
6892,7028
6893,17140
6894,11404
6895,8108
6896,11740
6897,34276
6898,28048
6899,17784
6900,27500
6901,16380
6902,14576
6903,28684
6904,15864
6905,16236
6906,26120
6907,7736
6908,7680
6909,16128
6910,11916
6911,7488
6912,7460
6913,11732
6914,15544
6915,14832
6916,10712
6917,16208
6918,15484
6919,7264
6920,7444
6921,33116
6922,16852
6923,25664
6924,25000
6925,16280
6926,13000
6927,8532
6928,27532
6929,21672
6930,26056
6931,16216
6932,16320
6933,16388
6934,16148
6935,15304
6936,15424
6937,17072
6938,28276
6939,3260
6940,15336
6941,15252
6942,12708
6943,15696
6944,16248
6945,14096
6946,12944
6947,5604
6948,7260
6949,16660
6950,7476
6951,9056
6952,16516
6953,13012
6954,12236
6955,7404
6956,23532
6957,16164
6958,3212
6959,7172
6960,16812
6961,7212
6962,7168
6963,17064
6964,32264
6965,17204
6966,17172
6967,15968
6968,35484
6969,14540
6970,16108
6971,7448
6972,29520
6973,6840
6974,23244
6975,14224
6976,15256
6977,12560
6978,7032
6979,35592
6980,23664
6981,26316
6982,32356
6983,14012
6984,27124
6985,23384
6986,12408
6987,16580
6988,5192
6989,12228
6990,15960
6991,33192
6992,15260
6993,16112
6994,7620
6995,7244
6996,26556
6997,11032
6998,16980
6999,11924
7000,32912
7001,12296
7002,27840
7003,27388
7004,11296
7005,27564
7006,16204
7007,3148
7008,30760
7009,16288
7010,16080
7011,14172
7012,7292
7013,14788
7014,8116
7015,13728
7016,15240
7017,29064
7018,15964
7019,15728
7020,12740
7021,16268
7022,16352
7023,7144
7024,12468
7025,14792
7026,15360
7027,7316
7028,15980
7029,28088
7030,32356
7031,10708
7032,16496
7033,28780
7034,16148
7035,26580
7036,12116
7037,25180
7038,7476
7039,7400
7040,7380
7041,12976
7042,16952
7043,7816
7044,8472
7045,30980
7046,15164
7047,8848
7048,16772
7049,7468
7050,27376
7051,15508
7052,16296
7053,14044
7054,17660
7055,26300
7056,23116
7057,7244
7058,16148
7059,16212
7060,16560
7061,16092
7062,2092
7063,7624
7064,19188
7065,16384
7066,12216
7067,11636
7068,26984
7069,23176
7070,18164
7071,7248
7072,16320
7073,27584
7074,16636
7075,14900
7076,14424
7077,16232
7078,5768
7079,16124
7080,17452
7081,12352
7082,6108
7083,24176
7084,25852
7085,15868
7086,7808
7087,32600
7088,28096
7089,7828
7090,8132
7091,17720
7092,16220
7093,7068
7094,13980
7095,6456
7096,12592
7097,14656
7098,7128
7099,7020
7100,15264
7101,8332
7102,25020
7103,26216
7104,27628
7105,16452
7106,16468
7107,33916
7108,12556
7109,18144
7110,16364
7111,10692
7112,16276
7113,12256
7114,30576
7115,12548
7116,7596
7117,12448
7118,25596
7119,16048
7120,27016
7121,7052
7122,9416
7123,17768
7124,27420
7125,9288
7126,17320
7127,12996
7128,14860
7129,16880
7130,7984
7131,25268
7132,7124
7133,28052
7134,6452
7135,15988
7136,23700
7137,11520
7138,16756
7139,6964
7140,12504
7141,7256
7142,8024
7143,16836
7144,22940
7145,12192
7146,31844
7147,12844
7148,33896
7149,7628
7150,6880
7151,19120
7152,7500
7153,16120
7154,16176
7155,35776
7156,7892
7157,34600
7158,25500
7159,26428
7160,7212
7161,15976
7162,16404
7163,12660
7164,12684
7165,16684
7166,3520
7167,32620
7168,13820
7169,15088
7170,8268
7171,16212
