,0
5196,512
5197,1024
5198,512
5199,512
5200,1024
5201,256
5202,1024
5203,1024
5204,2048
5205,1024
5206,2048
5207,1024
5208,512
5209,512
5210,1024
5211,1024
5212,512
5213,1024
5214,1024
5215,512
5216,1024
5217,1024
5218,1024
5219,1024
5220,512
5221,512
5222,512
5223,2048
5224,512
5225,1024
5226,512
5227,1024
5228,512
5229,512
5230,1024
5231,2048
5232,1024
5233,1024
5234,1024
5235,512
5236,512
5237,1024
5238,256
5239,1024
5240,1024
5241,1024
5242,1024
5243,512
5244,1024
5245,1024
5246,512
5247,1024
5248,1024
5249,1024
5250,1024
5251,1024
5252,1024
5253,512
5254,1024
5255,2048
5256,1024
5257,1024
5258,1024
5259,1024
5260,1024
5261,1024
5262,512
5263,1024
5264,512
5265,512
5266,1024
5267,1024
5268,512
5269,256
5270,1024
5271,1024
5272,512
5273,1024
5274,1024
5275,512
5276,1024
5277,1024
5278,1024
5279,1024
5280,1024
5281,2048
5282,1024
5283,1024
5284,1024
5285,1024
5286,1024
5287,1024
5288,512
5289,256
5290,1024
5291,512
5292,256
5293,2048
5294,1024
5295,1024
5296,2048
5297,1024
5298,512
5299,1024
5300,2048
5301,1024
5302,2048
5303,1024
5304,1024
5305,1024
5306,512
5307,1024
5308,2048
5309,1024
5310,1024
5311,1024
5312,2048
5313,512
5314,512
5315,512
5316,512
5317,1024
5318,1024
5319,1024
5320,256
5321,512
5322,512
5323,1024
5324,512
5325,512
5326,1024
5327,1024
5328,1024
5329,1024
5330,2048
5331,1024
5332,1024
5333,1024
5334,1024
5335,1024
5336,512
5337,1024
5338,1024
5339,1024
5340,1024
5341,1024
5342,512
5343,2048
5344,512
5345,2048
5346,256
5347,512
5348,1024
5349,512
5350,1024
5351,2048
5352,512
5353,1024
5354,1024
5355,1024
5356,1024
5357,1024
5358,1024
5359,512
5360,2048
5361,1024
5362,1024
5363,1024
5364,2048
5365,1024
5366,1024
5367,512
5368,1024
5369,2048
5370,512
5371,1024
5372,512
5373,512
5374,256
5375,1024
5376,512
5377,1024
5378,1024
5379,2048
5380,512
5381,2048
5382,1024
5383,1024
5384,1024
5385,512
5386,2048
5387,2048
5388,1024
5389,1024
5390,1024
5391,2048
5392,512
5393,1024
5394,1024
5395,512
5396,1024
5397,512
5398,1024
5399,1024
5400,1024
5401,1024
5402,1024
5403,1024
5404,1024
5405,1024
5406,1024
5407,1024
5408,1024
5409,512
5410,1024
5411,256
5412,1024
5413,1024
5414,1024
5415,1024
5416,512
5417,1024
5418,1024
5419,1024
5420,1024
5421,512
5422,1024
5423,1024
5424,1024
5425,1024
5426,1024
5427,2048
5428,2048
5429,512
5430,1024
5431,2048
5432,1024
5433,512
5434,1024
5435,512
5436,1024
5437,1024
5438,1024
5439,512
5440,1024
5441,512
5442,2048
5443,1024
5444,1024
5445,2048
5446,1024
5447,512
5448,2048
5449,1024
5450,1024
5451,1024
5452,1024
5453,1024
5454,1024
5455,1024
5456,512
5457,512
5458,1024
5459,512
5460,1024
5461,1024
5462,1024
5463,2048
5464,512
5465,1024
5466,512
5467,1024
5468,1024
5469,512
5470,1024
5471,512
5472,1024
5473,1024
5474,1024
5475,1024
5476,1024
5477,512
5478,2048
5479,2048
5480,1024
5481,1024
5482,1024
5483,1024
5484,1024
5485,1024
5486,512
5487,512
5488,1024
5489,1024
5490,512
5491,1024
5492,512
5493,512
5494,512
5495,1024
5496,2048
5497,512
5498,1024
5499,512
5500,1024
5501,512
5502,1024
5503,1024
5504,1024
5505,256
5506,1024
5507,512
5508,1024
5509,512
5510,1024
5511,1024
5512,2048
5513,2048
5514,512
5515,512
5516,1024
5517,1024
5518,1024
5519,1024
5520,1024
5521,512
5522,2048
5523,256
5524,512
5525,1024
5526,1024
5527,1024
5528,512
5529,1024
5530,1024
5531,512
5532,1024
5533,2048
5534,512
5535,1024
5536,512
5537,512
5538,2048
5539,512
5540,2048
5541,1024
5542,2048
5543,1024
5544,1024
5545,512
5546,2048
5547,512
5548,1024
5549,1024
5550,512
5551,1024
5552,2048
5553,1024
5554,256
5555,512
5556,1024
5557,256
5558,2048
5559,1024
5560,1024
5561,512
5562,2048
5563,512
5564,1024
5565,1024
5566,1024
5567,1024
5568,1024
5569,1024
5570,256
5571,512
5572,1024
5573,2048
5574,512
5575,1024
5576,1024
5577,1024
5578,256
5579,1024
5580,1024
5581,512
5582,512
5583,2048
5584,1024
5585,1024
5586,512
5587,1024
5588,2048
5589,2048
5590,1024
5591,2048
5592,512
5593,1024
5594,512
5595,1024
5596,1024
5597,1024
5598,512
5599,1024
5600,512
5601,1024
5602,512
5603,512
5604,2048
5605,1024
5606,512
5607,1024
5608,512
5609,1024
5610,1024
5611,512
5612,1024
5613,1024
5614,256
5615,1024
5616,1024
5617,512
5618,1024
5619,1024
5620,1024
5621,1024
5622,512
5623,512
5624,512
5625,1024
5626,1024
5627,2048
5628,1024
5629,1024
5630,2048
5631,512
5632,512
5633,512
5634,2048
5635,1024
5636,1024
5637,1024
5638,1024
5639,1024
5640,2048
5641,512
5642,1024
5643,1024
5644,2048
5645,512
5646,1024
5647,1024
5648,512
5649,1024
5650,2048
5651,1024
5652,1024
5653,512
5654,512
5655,1024
5656,2048
5657,1024
5658,512
5659,512
5660,1024
5661,1024
5662,2048
5663,1024
5664,2048
5665,1024
5666,1024
5667,1024
5668,512
5669,512
5670,1024
5671,1024
5672,1024
5673,1024
5674,256
5675,2048
5676,1024
5677,2048
5678,512
5679,1024
5680,1024
5681,512
5682,1024
5683,1024
5684,1024
5685,1024
5686,1024
5687,1024
5688,1024
5689,2048
5690,512
5691,512
5692,2048
5693,1024
5694,256
5695,512
5696,1024
5697,1024
5698,512
5699,2048
5700,1024
5701,1024
5702,1024
5703,512
5704,1024
5705,1024
5706,512
5707,1024
5708,2048
5709,512
5710,512
5711,1024
5712,2048
5713,1024
5714,1024
5715,256
5716,512
5717,1024
5718,512
5719,512
5720,1024
5721,512
5722,1024
5723,512
5724,512
5725,2048
5726,2048
5727,1024
5728,512
5729,1024
5730,1024
5731,1024
5732,2048
5733,512
5734,256
5735,1024
5736,1024
5737,512
5738,512
5739,512
5740,1024
5741,512
5742,512
5743,512
5744,1024
5745,1024
5746,512
5747,512
5748,512
5749,2048
5750,1024
5751,1024
5752,1024
5753,512
5754,1024
5755,1024
5756,512
5757,2048
5758,2048
5759,512
5760,512
5761,1024
5762,1024
5763,1024
5764,1024
5765,1024
5766,2048
5767,2048
5768,1024
5769,1024
5770,512
5771,1024
5772,512
5773,1024
5774,512
5775,2048
5776,2048
5777,1024
5778,512
5779,1024
5780,1024
5781,1024
5782,512
5783,512
5784,1024
5785,1024
5786,1024
5787,1024
5788,512
5789,1024
5790,1024
5791,1024
5792,2048
5793,1024
5794,256
5795,512
5796,512
5797,1024
5798,1024
5799,1024
5800,512
5801,1024
5802,1024
5803,1024
5804,1024
5805,1024
5806,1024
5807,1024
5808,2048
5809,256
5810,1024
5811,2048
5812,1024
5813,1024
5814,512
5815,512
5816,512
5817,1024
5818,512
5819,1024
5820,1024
5821,1024
5822,256
5823,512
5824,512
5825,2048
5826,1024
5827,1024
5828,2048
5829,512
5830,512
5831,512
5832,1024
5833,1024
5834,512
5835,2048
5836,1024
5837,1024
5838,1024
5839,512
5840,1024
5841,512
5842,1024
5843,1024
5844,512
5845,2048
5846,1024
5847,2048
5848,512
5849,1024
5850,1024
5851,512
5852,1024
5853,512
5854,1024
5855,512
5856,1024
5857,512
5858,1024
5859,1024
5860,2048
5861,1024
5862,512
5863,2048
5864,1024
5865,2048
5866,1024
5867,2048
5868,1024
5869,512
5870,1024
5871,2048
5872,2048
5873,1024
5874,1024
5875,1024
5876,512
5877,2048
5878,512
5879,512
5880,2048
5881,2048
5882,1024
5883,512
5884,1024
5885,1024
5886,1024
5887,1024
5888,512
5889,512
5890,1024
5891,2048
5892,2048
5893,1024
5894,1024
5895,512
5896,512
5897,512
5898,1024
5899,1024
5900,1024
5901,1024
5902,1024
5903,512
5904,2048
5905,1024
5906,1024
5907,1024
5908,1024
5909,1024
5910,512
5911,512
5912,1024
5913,256
5914,1024
5915,1024
5916,1024
5917,2048
5918,256
5919,1024
5920,512
5921,1024
5922,512
5923,1024
5924,1024
5925,2048
5926,2048
5927,1024
5928,2048
5929,1024
5930,1024
5931,1024
5932,2048
5933,1024
5934,1024
5935,1024
5936,512
5937,1024
5938,2048
5939,512
5940,512
5941,256
5942,1024
5943,1024
5944,1024
5945,512
5946,1024
5947,512
5948,512
5949,512
5950,512
5951,1024
5952,512
5953,512
5954,512
5955,1024
5956,1024
5957,2048
5958,512
5959,512
5960,512
5961,256
5962,256
5963,512
5964,1024
5965,512
5966,512
5967,512
5968,1024
5969,2048
5970,2048
5971,2048
5972,512
5973,1024
5974,512
5975,512
5976,512
5977,512
5978,1024
5979,1024
5980,1024
5981,2048
5982,1024
5983,1024
5984,1024
5985,1024
5986,512
5987,1024
5988,1024
5989,1024
5990,2048
5991,1024
5992,1024
5993,1024
5994,1024
5995,2048
5996,1024
5997,256
5998,1024
5999,1024
6000,1024
6001,256
6002,512
6003,512
6004,512
6005,1024
6006,1024
6007,1024
6008,1024
6009,1024
6010,1024
6011,1024
6012,2048
6013,512
6014,512
6015,1024
6016,1024
6017,512
6018,512
6019,1024
6020,1024
6021,512
6022,512
6023,2048
6024,1024
6025,512
6026,1024
6027,512
6028,1024
6029,512
6030,1024
6031,1024
6032,512
6033,1024
6034,1024
6035,512
6036,1024
6037,512
6038,1024
6039,256
6040,2048
6041,1024
6042,512
6043,1024
6044,512
6045,1024
6046,1024
6047,1024
6048,1024
6049,1024
6050,2048
6051,1024
6052,1024
6053,512
6054,2048
6055,1024
6056,1024
6057,1024
6058,1024
6059,1024
6060,1024
6061,512
6062,1024
6063,1024
6064,1024
6065,1024
6066,2048
6067,2048
6068,1024
6069,1024
6070,512
6071,512
6072,512
6073,1024
6074,512
6075,512
6076,2048
6077,1024
6078,1024
6079,512
6080,1024
6081,1024
6082,1024
6083,512
6084,1024
6085,1024
6086,1024
6087,1024
6088,1024
6089,512
6090,2048
6091,2048
6092,1024
6093,1024
6094,4096
6095,512
6096,512
6097,1024
6098,512
6099,2048
6100,512
6101,1024
6102,1024
6103,1024
6104,512
6105,2048
6106,1024
6107,512
6108,1024
6109,1024
6110,2048
6111,1024
6112,1024
6113,512
6114,1024
6115,1024
6116,1024
6117,1024
6118,1024
6119,1024
6120,1024
6121,1024
6122,1024
6123,1024
6124,1024
6125,1024
6126,256
6127,2048
6128,1024
6129,1024
6130,512
6131,1024
6132,256
6133,512
6134,1024
6135,512
6136,2048
6137,1024
6138,1024
6139,1024
6140,512
6141,512
6142,2048
6143,1024
6144,1024
6145,1024
6146,2048
6147,512
6148,1024
6149,1024
6150,512
6151,512
6152,512
6153,512
6154,2048
6155,2048
6156,1024
6157,1024
6158,512
6159,512
6160,1024
6161,1024
6162,1024
6163,2048
6164,1024
6165,1024
6166,1024
6167,512
6168,1024
6169,512
6170,1024
6171,512
6172,2048
6173,2048
6174,2048
6175,2048
6176,1024
6177,1024
6178,1024
6179,2048
6180,512
6181,1024
6182,1024
6183,512
6184,1024
6185,1024
6186,1024
6187,1024
6188,2048
6189,512
6190,1024
6191,1024
6192,1024
6193,512
6194,512
6195,2048
6196,512
6197,2048
6198,2048
6199,1024
6200,1024
6201,512
6202,1024
6203,1024
6204,1024
6205,512
6206,1024
6207,512
6208,2048
6209,2048
6210,2048
6211,1024
6212,1024
6213,2048
6214,1024
6215,1024
6216,512
6217,2048
6218,512
6219,1024
6220,1024
6221,1024
6222,512
6223,512
6224,1024
6225,1024
6226,1024
6227,512
6228,1024
6229,512
6230,1024
6231,2048
6232,1024
6233,1024
6234,1024
6235,512
6236,512
6237,1024
6238,2048
6239,1024
6240,1024
6241,1024
6242,1024
6243,2048
6244,1024
6245,1024
6246,2048
6247,512
6248,1024
6249,1024
6250,1024
6251,1024
6252,2048
6253,1024
6254,1024
6255,2048
6256,1024
6257,2048
6258,2048
6259,512
6260,512
6261,512
6262,1024
6263,1024
6264,1024
6265,1024
6266,1024
6267,1024
6268,1024
6269,1024
6270,512
6271,1024
6272,1024
6273,1024
6274,1024
6275,1024
6276,512
6277,1024
6278,2048
6279,1024
6280,1024
6281,1024
6282,1024
6283,512
6284,512
6285,1024
6286,512
6287,2048
6288,512
6289,2048
6290,512
6291,512
6292,1024
6293,2048
6294,2048
6295,1024
6296,1024
6297,512
6298,1024
6299,2048
6300,2048
6301,512
6302,1024
6303,1024
6304,1024
6305,512
6306,1024
6307,2048
6308,1024
6309,2048
6310,512
6311,2048
6312,1024
6313,2048
6314,2048
6315,1024
6316,1024
6317,1024
6318,512
6319,256
6320,1024
6321,512
6322,2048
6323,512
6324,1024
6325,512
6326,2048
6327,1024
6328,1024
6329,1024
6330,1024
6331,1024
6332,1024
6333,512
6334,1024
6335,1024
6336,2048
6337,1024
6338,1024
6339,1024
6340,2048
6341,1024
6342,1024
6343,512
6344,1024
6345,2048
6346,512
6347,1024
6348,512
6349,2048
6350,1024
6351,2048
6352,512
6353,1024
6354,512
6355,1024
6356,1024
6357,1024
6358,1024
6359,1024
6360,256
6361,1024
6362,1024
6363,1024
6364,1024
6365,1024
6366,2048
6367,1024
6368,1024
6369,1024
6370,1024
6371,256
6372,1024
6373,2048
6374,2048
6375,2048
6376,2048
6377,1024
6378,512
6379,2048
6380,512
6381,512
6382,1024
6383,1024
6384,512
6385,1024
6386,1024
6387,512
6388,1024
6389,1024
6390,1024
6391,1024
6392,1024
6393,1024
6394,2048
6395,512
6396,1024
6397,512
6398,2048
6399,1024
6400,1024
6401,512
6402,512
6403,512
6404,512
6405,1024
6406,1024
6407,2048
6408,1024
6409,512
6410,1024
6411,512
6412,1024
6413,1024
6414,1024
6415,2048
6416,512
6417,512
6418,1024
6419,512
6420,512
6421,1024
6422,2048
6423,512
6424,2048
6425,1024
6426,1024
6427,1024
6428,1024
6429,512
6430,512
6431,1024
6432,512
6433,256
6434,1024
6435,512
6436,1024
6437,1024
6438,1024
6439,2048
6440,1024
6441,1024
6442,1024
6443,2048
6444,1024
6445,2048
6446,1024
6447,1024
6448,1024
6449,2048
6450,1024
6451,1024
6452,1024
6453,512
6454,1024
6455,1024
6456,512
6457,1024
6458,256
6459,512
6460,1024
6461,2048
6462,1024
6463,1024
6464,512
6465,2048
6466,512
6467,512
6468,256
6469,512
6470,1024
6471,1024
6472,1024
6473,1024
6474,2048
6475,512
6476,1024
6477,2048
6478,2048
6479,512
6480,2048
6481,512
6482,2048
6483,1024
6484,1024
6485,512
6486,2048
6487,1024
6488,1024
6489,1024
6490,512
6491,1024
6492,2048
6493,1024
6494,2048
6495,2048
6496,512
6497,1024
6498,1024
6499,512
6500,512
6501,1024
6502,1024
6503,1024
6504,1024
6505,2048
6506,2048
6507,2048
6508,1024
6509,512
6510,512
6511,1024
6512,1024
6513,2048
6514,2048
6515,2048
6516,1024
6517,512
6518,1024
6519,1024
6520,1024
6521,512
6522,256
6523,2048
6524,2048
6525,1024
6526,1024
6527,2048
6528,1024
6529,512
6530,512
6531,2048
6532,2048
6533,512
6534,1024
6535,2048
6536,512
6537,256
6538,512
6539,1024
6540,512
6541,1024
6542,512
6543,1024
6544,1024
6545,1024
6546,1024
6547,256
6548,256
6549,1024
6550,1024
6551,512
6552,2048
6553,512
6554,2048
6555,1024
6556,512
6557,1024
6558,1024
6559,512
6560,256
6561,1024
6562,512
6563,1024
6564,2048
6565,2048
6566,1024
6567,1024
6568,1024
6569,512
6570,1024
6571,1024
6572,2048
6573,1024
6574,1024
6575,1024
6576,1024
6577,1024
6578,2048
6579,1024
6580,1024
6581,2048
6582,2048
6583,1024
6584,512
6585,1024
6586,2048
6587,1024
6588,1024
6589,512
6590,2048
6591,1024
6592,1024
6593,1024
6594,2048
6595,2048
6596,1024
6597,1024
6598,512
6599,512
6600,1024
6601,1024
6602,1024
6603,512
6604,1024
6605,256
6606,1024
6607,1024
6608,1024
6609,1024
6610,1024
6611,1024
6612,1024
6613,512
6614,1024
6615,1024
6616,2048
6617,1024
6618,256
6619,2048
6620,1024
6621,1024
6622,1024
6623,2048
6624,1024
6625,512
6626,512
6627,512
6628,2048
6629,1024
6630,1024
6631,1024
6632,1024
6633,1024
6634,1024
6635,2048
6636,256
6637,1024
6638,512
6639,1024
6640,1024
6641,1024
6642,2048
6643,1024
6644,512
6645,2048
6646,512
6647,2048
6648,1024
6649,1024
6650,2048
6651,1024
6652,1024
6653,1024
6654,1024
6655,1024
6656,1024
6657,512
6658,1024
6659,2048
6660,1024
6661,2048
6662,2048
6663,1024
6664,512
6665,2048
6666,1024
6667,2048
6668,1024
6669,2048
6670,512
6671,256
6672,1024
6673,512
6674,1024
6675,512
6676,256
6677,1024
6678,512
6679,512
6680,2048
6681,1024
6682,1024
6683,512
6684,1024
6685,1024
6686,1024
6687,1024
6688,1024
6689,1024
6690,1024
6691,1024
6692,2048
6693,512
6694,1024
6695,512
6696,512
6697,1024
6698,512
6699,1024
6700,1024
6701,1024
6702,1024
6703,1024
6704,512
6705,512
6706,1024
6707,1024
6708,1024
6709,1024
6710,512
6711,512
6712,1024
6713,512
6714,1024
6715,1024
6716,1024
6717,1024
6718,1024
6719,2048
6720,4096
6721,2048
6722,1024
6723,1024
6724,512
6725,1024
6726,1024
6727,512
6728,2048
6729,1024
6730,1024
6731,512
6732,1024
6733,1024
6734,1024
6735,2048
6736,512
6737,1024
6738,1024
6739,1024
6740,2048
6741,1024
6742,1024
6743,2048
6744,1024
6745,512
6746,1024
6747,1024
6748,1024
6749,1024
6750,512
6751,1024
6752,1024
6753,512
6754,1024
6755,1024
6756,1024
6757,2048
6758,1024
6759,512
6760,1024
6761,1024
6762,2048
6763,1024
6764,256
6765,512
6766,1024
6767,1024
6768,1024
6769,512
6770,1024
6771,1024
6772,2048
6773,512
6774,1024
6775,512
6776,512
6777,2048
6778,1024
6779,1024
6780,1024
6781,512
6782,256
6783,512
6784,1024
6785,512
6786,1024
6787,2048
6788,1024
6789,256
6790,1024
6791,1024
6792,1024
6793,1024
6794,1024
6795,1024
6796,2048
6797,1024
6798,1024
6799,512
6800,512
6801,512
6802,2048
6803,1024
6804,2048
6805,1024
6806,2048
6807,1024
6808,1024
6809,1024
6810,1024
6811,512
6812,1024
6813,1024
6814,512
6815,1024
6816,1024
6817,1024
6818,2048
6819,2048
6820,1024
6821,1024
6822,256
6823,1024
6824,1024
6825,256
6826,1024
6827,2048
6828,2048
6829,512
6830,1024
6831,1024
6832,2048
6833,1024
6834,1024
6835,1024
6836,512
6837,4096
6838,2048
6839,1024
6840,2048
6841,2048
6842,512
6843,512
6844,1024
6845,1024
6846,1024
6847,1024
6848,512
6849,512
6850,1024
6851,1024
6852,512
6853,1024
6854,2048
6855,2048
6856,1024
6857,256
6858,1024
6859,1024
6860,1024
6861,1024
6862,1024
6863,1024
6864,512
6865,512
6866,2048
6867,512
6868,1024
6869,1024
6870,1024
6871,512
6872,1024
6873,512
6874,2048
6875,1024
6876,1024
6877,1024
6878,1024
6879,1024
6880,2048
6881,1024
6882,1024
6883,1024
6884,1024
6885,1024
6886,512
6887,1024
6888,1024
6889,1024
6890,1024
6891,1024
6892,512
6893,1024
6894,512
6895,512
6896,1024
6897,2048
6898,2048
6899,1024
6900,2048
6901,1024
6902,1024
6903,2048
6904,1024
6905,1024
6906,2048
6907,512
6908,512
6909,1024
6910,1024
6911,512
6912,512
6913,1024
6914,1024
6915,1024
6916,1024
6917,1024
6918,1024
6919,512
6920,512
6921,2048
6922,1024
6923,2048
6924,2048
6925,1024
6926,1024
6927,512
6928,2048
6929,2048
6930,2048
6931,1024
6932,1024
6933,1024
6934,1024
6935,1024
6936,1024
6937,1024
6938,2048
6939,256
6940,1024
6941,1024
6942,1024
6943,1024
6944,1024
6945,1024
6946,1024
6947,512
6948,512
6949,1024
6950,512
6951,512
6952,1024
6953,1024
6954,1024
6955,512
6956,2048
6957,1024
6958,256
6959,512
6960,1024
6961,512
6962,512
6963,1024
6964,2048
6965,1024
6966,1024
6967,1024
6968,2048
6969,1024
6970,1024
6971,512
6972,2048
6973,512
6974,2048
6975,1024
6976,1024
6977,1024
6978,512
6979,2048
6980,2048
6981,2048
6982,2048
6983,1024
6984,2048
6985,2048
6986,1024
6987,1024
6988,512
6989,1024
6990,1024
6991,2048
6992,1024
6993,1024
6994,512
6995,512
6996,2048
6997,1024
6998,1024
6999,1024
7000,2048
7001,1024
7002,2048
7003,2048
7004,1024
7005,2048
7006,1024
7007,256
7008,2048
7009,1024
7010,1024
7011,1024
7012,512
7013,1024
7014,512
7015,1024
7016,1024
7017,2048
7018,1024
7019,1024
7020,1024
7021,1024
7022,1024
7023,512
7024,1024
7025,1024
7026,1024
7027,512
7028,1024
7029,2048
7030,2048
7031,1024
7032,1024
7033,2048
7034,1024
7035,2048
7036,1024
7037,2048
7038,512
7039,512
7040,512
7041,1024
7042,1024
7043,512
7044,512
7045,2048
7046,1024
7047,512
7048,1024
7049,512
7050,2048
7051,1024
7052,1024
7053,1024
7054,1024
7055,2048
7056,2048
7057,512
7058,1024
7059,1024
7060,1024
7061,1024
7062,128
7063,512
7064,1024
7065,1024
7066,1024
7067,1024
7068,2048
7069,2048
7070,1024
7071,512
7072,1024
7073,2048
7074,1024
7075,1024
7076,1024
7077,1024
7078,512
7079,1024
7080,1024
7081,1024
7082,512
7083,2048
7084,2048
7085,1024
7086,512
7087,2048
7088,2048
7089,512
7090,512
7091,1024
7092,1024
7093,512
7094,1024
7095,512
7096,1024
7097,1024
7098,512
7099,512
7100,1024
7101,512
7102,2048
7103,2048
7104,2048
7105,1024
7106,1024
7107,2048
7108,1024
7109,1024
7110,1024
7111,1024
7112,1024
7113,1024
7114,2048
7115,1024
7116,512
7117,1024
7118,2048
7119,1024
7120,2048
7121,512
7122,512
7123,1024
7124,2048
7125,512
7126,1024
7127,1024
7128,1024
7129,1024
7130,512
7131,2048
7132,512
7133,2048
7134,512
7135,1024
7136,2048
7137,1024
7138,1024
7139,512
7140,1024
7141,512
7142,512
7143,1024
7144,2048
7145,1024
7146,2048
7147,1024
7148,2048
7149,512
7150,512
7151,1024
7152,512
7153,1024
7154,1024
7155,2048
7156,512
7157,2048
7158,2048
7159,2048
7160,512
7161,1024
7162,1024
7163,1024
7164,1024
7165,1024
7166,256
7167,2048
7168,1024
7169,1024
7170,512
7171,1024
7172,1024
7173,1024
7174,1024
7175,2048
7176,1024
7177,1024
7178,1024
7179,2048
7180,1024
7181,1024
7182,1024
7183,2048
7184,2048
7185,512
7186,1024
7187,1024
7188,1024
7189,1024
7190,512
7191,1024
7192,512
7193,1024
7194,512
7195,512
7196,1024
7197,512
7198,2048
7199,1024
7200,1024
7201,1024
7202,512
7203,1024
7204,2048
7205,1024
7206,1024
7207,1024
7208,2048
7209,512
7210,512
7211,512
7212,256
7213,2048
7214,1024
7215,1024
7216,2048
7217,2048
7218,1024
7219,2048
7220,1024
7221,1024
7222,1024
7223,1024
7224,1024
7225,1024
7226,2048
7227,2048
7228,1024
7229,2048
7230,1024
7231,1024
7232,2048
7233,1024
7234,1024
7235,1024
7236,1024
7237,2048
7238,1024
7239,2048
7240,1024
7241,1024
7242,2048
7243,256
7244,1024
7245,1024
7246,2048
7247,1024
7248,1024
7249,1024
7250,2048
7251,2048
7252,1024
7253,2048
7254,2048
7255,1024
7256,1024
7257,512
7258,512
7259,1024
7260,1024
7261,1024
7262,1024
7263,1024
7264,2048
7265,2048
7266,1024
7267,1024
7268,1024
7269,1024
7270,1024
7271,1024
7272,1024
7273,1024
7274,2048
7275,2048
7276,1024
7277,1024
7278,1024
7279,2048
7280,1024
7281,1024
7282,2048
7283,1024
7284,2048
7285,1024
7286,512
7287,1024
7288,1024
7289,512
7290,1024
7291,256
7292,4096
7293,1024
7294,512
7295,1024
7296,512
7297,1024
7298,2048
7299,2048
7300,1024
7301,1024
7302,2048
7303,1024
7304,1024
7305,1024
7306,512
7307,1024
7308,512
7309,1024
7310,1024
7311,512
7312,2048
7313,1024
7314,1024
7315,1024
7316,1024
7317,1024
7318,2048
7319,2048
7320,1024
7321,1024
7322,1024
7323,1024
7324,256
7325,1024
7326,512
7327,1024
7328,2048
7329,512
7330,1024
7331,1024
7332,1024
7333,512
7334,2048
7335,1024
7336,2048
7337,1024
7338,2048
7339,1024
7340,1024
7341,2048
7342,512
7343,512
7344,512
7345,1024
7346,1024
7347,1024
7348,512
7349,1024
7350,1024
7351,512
7352,512
7353,1024
7354,1024
7355,1024
7356,1024
7357,1024
7358,1024
7359,1024
7360,1024
7361,1024
7362,1024
7363,512
7364,512
7365,1024
7366,2048
7367,512
7368,1024
7369,1024
7370,512
7371,1024
7372,512
7373,1024
7374,2048
7375,1024
7376,2048
7377,512
7378,2048
7379,512
7380,1024
7381,2048
7382,1024
7383,1024
7384,1024
7385,512
7386,1024
7387,1024
7388,1024
7389,512
7390,1024
7391,512
7392,1024
7393,1024
7394,1024
7395,1024
7396,1024
7397,1024
7398,2048
7399,512
7400,1024
7401,512
7402,2048
7403,512
7404,1024
7405,512
7406,512
7407,512
7408,1024
7409,512
7410,512
7411,2048
7412,1024
7413,1024
7414,2048
7415,1024
7416,512
7417,512
7418,512
7419,1024
7420,1024
7421,1024
7422,1024
7423,1024
7424,1024
7425,512
7426,1024
7427,1024
7428,2048
7429,512
7430,1024
7431,1024
7432,1024
7433,2048
7434,512
7435,512
7436,512
7437,512
7438,1024
7439,1024
7440,2048
7441,1024
7442,1024
7443,1024
7444,2048
7445,1024
7446,1024
7447,1024
7448,2048
7449,512
7450,2048
7451,1024
7452,1024
7453,2048
7454,1024
7455,2048
7456,1024
7457,1024
7458,1024
7459,1024
7460,512
7461,1024
7462,1024
7463,1024
7464,2048
7465,512
7466,1024
7467,1024
7468,1024
7469,1024
7470,1024
7471,1024
7472,1024
7473,512
7474,1024
7475,512
7476,1024
7477,512
7478,2048
7479,1024
7480,1024
7481,1024
7482,1024
7483,512
7484,512
7485,1024
7486,1024
7487,1024
7488,512
7489,1024
7490,1024
7491,1024
7492,1024
7493,2048
7494,1024
7495,2048
7496,1024
7497,256
7498,1024
7499,1024
7500,512
7501,1024
7502,2048
7503,2048
7504,1024
7505,2048
7506,1024
7507,512
7508,1024
7509,1024
7510,512
7511,1024
7512,1024
7513,1024
7514,1024
7515,1024
7516,2048
7517,512
7518,1024
7519,1024
7520,1024
7521,1024
7522,512
7523,1024
7524,1024
7525,2048
7526,1024
7527,1024
7528,512
7529,1024
7530,1024
7531,1024
7532,2048
7533,512
7534,2048
7535,512
7536,1024
7537,512
7538,2048
7539,1024
7540,1024
7541,512
7542,1024
7543,512
7544,512
7545,2048
7546,1024
7547,2048
7548,2048
7549,1024
7550,256
7551,1024
7552,1024
7553,2048
7554,1024
7555,2048
7556,1024
7557,512
7558,2048
7559,1024
7560,1024
7561,1024
7562,1024
7563,2048
7564,512
7565,512
7566,2048
7567,256
7568,2048
7569,2048
7570,2048
7571,2048
7572,1024
7573,512
7574,512
7575,2048
7576,2048
7577,2048
7578,2048
7579,1024
7580,2048
7581,2048
7582,1024
7583,1024
7584,2048
7585,512
7586,512
7587,2048
7588,2048
7589,2048
7590,1024
7591,1024
7592,1024
7593,512
7594,2048
7595,1024
7596,1024
7597,1024
7598,1024
7599,1024
7600,1024
7601,512
7602,1024
7603,1024
7604,1024
7605,1024
7606,1024
7607,512
7608,512
7609,512
7610,1024
7611,2048
7612,1024
7613,512
7614,1024
7615,512
7616,1024
7617,1024
7618,1024
7619,2048
7620,1024
7621,1024
7622,1024
7623,1024
7624,1024
7625,1024
7626,1024
7627,1024
7628,1024
7629,512
7630,512
7631,1024
7632,2048
7633,1024
7634,256
7635,1024
7636,512
7637,1024
7638,1024
